mediadive_id	name	complex_medium	source	link	min_pH	max_pH	reference	description	ingredents
mediadive.ingredient:J831	DESULFOVIBRIO ARSENICITOLERANS MEDIUM	0	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=831					{'Na2SO4': 'CHEBI:32149', 'KH2PO4': 'CHEBI:63036', 'NH4Cl': 'CHEBI:31206', 'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'KCl': 'CHEBI:32588', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'FeCl2 solution': 'mediadive.solution:3846', 'Trace element solution': 'mediadive.solution:3847', 'Selenite-tungstate solution': 'mediadive.solution:4172', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'L-Sodium lactate': 'CHEBI:867561', 'Vitamin solution (see Medium No. 403)': 'mediadive.ingredient:1855', 'Thiamine solution (see Medium No. 403)': 'mediadive.ingredient:1856', 'Vitamin B12 solution (see Medium No. 403)': 'mediadive.ingredient:1845', 'NaHCO3': 'CHEBI:32139', 'Na2S x 9 H2O': 'CHEBI:76209', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NaOH': 'CHEBI:32145', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939'}
mediadive.ingredient:J832	R2A AGAR WITH ARTIFICIAL SEAWATER	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=832					{'R2A agar': 'CHEBI:2509', 'Artificial seawater': 'mediadive.solution:4667', 'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'Na2SO4': 'CHEBI:32149', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'KCl': 'CHEBI:32588', 'NaHCO3': 'CHEBI:32139', 'KBr': 'CHEBI:32030', 'H3BO3': 'CHEBI:33118', 'SrCl2 x 6 H2O': 'CHEBI:36385', 'NaF': 'CHEBI:28741', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:J833	IP3-3 MEDIUM	0	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=833	7	7			{'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'NH4Cl': 'CHEBI:31206', 'KH2PO4': 'CHEBI:63036', 'KCl': 'CHEBI:32588', 'Sodium acetate x 3 H2O': 'CAS-RN:6131-90-4', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'NaHCO3': 'CHEBI:32139', 'Trace element solution': 'mediadive.solution:4186', 'Selenite-tungstate solution': 'mediadive.solution:4172', 'Vitamin solution (see Medium No. 403)': 'mediadive.ingredient:1855', 'Thiamine solution (see Medium No. 403)': 'mediadive.ingredient:1856', 'Vitamin B12 solution (see Medium No. 403)': 'mediadive.ingredient:1845', 'Ampicillin': 'CHEBI:28971', 'Titanium citrate solution': 'mediadive.solution:4797', '1,1,2-Trichloroethane': 'CHEBI:36018', 'Titanium chloride': 'CAS-RN:7550-45-0', 'Trisodium citrate x 2 H2O': 'PubChem:71474', 'HCl': 'CHEBI:17883', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'H3BO3': 'CHEBI:33118', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NaOH': 'CHEBI:32145', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939'}
mediadive.ingredient:J834	MODIFIED DESULFOVIBRIO MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=834					{}
mediadive.ingredient:J835	7WAY-8-7 MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=835					{}
mediadive.ingredient:J836	8KG-4 MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=836					{}
mediadive.ingredient:J837	SYFAC MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=837					"{'Sea Salt': 'mediadive.ingredient:423', ""Wolfe's mineral elixir"": 'mediadive.solution:4221', 'Yeast extract': 'CAS-RN:8013-01-2', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'Sodium acetate': 'CHEBI:32954', 'Sodium fumarate': 'CHEBI:115156', 'Trace vitamins (see Medium No. 197)': 'mediadive.ingredient:1784', 'NaHCO3': 'CHEBI:32139', 'Na2S x 9 H2O': 'CHEBI:76209', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'MnSO4 x n H2O': 'mediadive.ingredient:1000', 'NaCl': 'CHEBI:26710', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'AlK(SO4)2 x 12 H2O': 'CHEBI:86465', 'H3BO3': 'CHEBI:33118', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', '(NH4)2Ni(SO4)2 x 6 H2O': 'CHEBI:86149', 'Na2WO4 x 2 H2O': 'CHEBI:63939', 'Na2SeO4': 'CHEBI:59160'}"
mediadive.ingredient:J838	MP AGAR	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=838	7	7			{'Melibiose': 'CHEBI:28053', 'Polypeptone': 'mediadive.ingredient:442', 'K2HPO4': 'CHEBI:131527', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'KCl': 'CHEBI:32588', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:J839	R2A BROTH	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=839	7.2	7.2			{'Yeast extract': 'CAS-RN:8013-01-2', 'Proteose peptone no. 3': 'CAS-RN:91079-38-8', 'Casamino acids': 'mediadive.ingredient:101', 'Glucose': 'CHEBI:17234', 'Starch': 'CHEBI:28017', 'Sodium pyruvate': 'CHEBI:50144', 'K2HPO4': 'CHEBI:131527', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:J840	YPM MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=840					{'Yeast extract': 'CAS-RN:8013-01-2', 'Peptone': 'CAS-RN:73049-73-7', 'Mannitol': 'CHEBI:29864', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:J841	PROPIONISPORA MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=841	7.1	7.1			{'KH2PO4': 'CHEBI:63036', 'NH4Cl': 'CHEBI:31206', 'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'FeCl2 solution': 'mediadive.solution:3846', 'Trace element solution': 'mediadive.solution:3847', 'Resazurin': 'CHEBI:8806', 'Yeast extract': 'CAS-RN:8013-01-2', 'Distilled water': 'CHEBI:15377', 'Fructose': 'CHEBI:28757', 'NaHCO3': 'CHEBI:32139', 'Na2S x 9 H2O': 'CHEBI:76209', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213'}
mediadive.ingredient:J842	1/3 LB AGAR	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=842					{'Tryptone': 'CAS-RN:91079-40-2', 'Yeast extract': 'CAS-RN:8013-01-2', 'NaCl': 'CHEBI:26710', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:J843	LIND BHT MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=843					{'KH2PO4': 'CHEBI:63036', 'K2HPO4': 'CHEBI:131527', 'NH4Cl': 'CHEBI:31206', 'NaCl': 'CHEBI:26710', 'KCl': 'CHEBI:32588', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Trace element solution': 'mediadive.solution:4186', 'Yeast extract': 'CAS-RN:8013-01-2', 'Na2S2O3 x 5 H2O': 'CHEBI:32150', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'NaHCO3': 'CHEBI:32139', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'Sodium acetate': 'CHEBI:32954', 'Na2S x 9 H2O': 'CHEBI:76209', 'HCl': 'CHEBI:17883', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'H3BO3': 'CHEBI:33118', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'Na2MoO4 x 2 H2O': 'CHEBI:75213'}
mediadive.ingredient:J844	RSULFAC1 MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=844					{'KH2PO4': 'CHEBI:63036', 'K2HPO4': 'CHEBI:131527', 'NH4Cl': 'CHEBI:31206', 'NaCl': 'CHEBI:26710', 'KCl': 'CHEBI:32588', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'Trace element solution': 'mediadive.solution:4186', 'Yeast extract': 'CAS-RN:8013-01-2', 'Peptone': 'CAS-RN:73049-73-7', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Sulfur': 'CHEBI:26833', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'NaHCO3': 'CHEBI:32139', 'Sodium fumarate': 'CHEBI:115156', 'Na2S x 9 H2O': 'CHEBI:76209', 'HCl': 'CHEBI:17883', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'H3BO3': 'CHEBI:33118', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'Na2MoO4 x 2 H2O': 'CHEBI:75213'}
mediadive.ingredient:J845	1/2 R2A AGAR	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=845					{'R2A agar': 'CHEBI:2509', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:J846	MO-CFXI MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=846	7	7			{'NaCl': 'CHEBI:26710', 'KH2PO4': 'CHEBI:63036', 'NH4Cl': 'CHEBI:31206', 'NaHCO3': 'CHEBI:32139', 'Yeast extract': 'CAS-RN:8013-01-2', 'Tryptone': 'CAS-RN:91079-40-2', 'Glucose': 'CHEBI:17234', 'Sodium pyruvate': 'CHEBI:50144', 'Trace vitamins solution': 'mediadive.solution:3979', 'Trace element solution': 'mediadive.solution:3980', 'Se/W solution': 'mediadive.solution:3981', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'Na2S x 9 H2O': 'CHEBI:76209', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine HCl': 'CHEBI:49105', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'DL-Calcium pantothenate': 'CHEBI:31345', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Lipoic acid': 'CHEBI:16494', 'Nitrilotriacetic acid': 'CHEBI:44557', 'FeCl3 x 6 H2O': 'CHEBI:86254', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'ZnCl2': 'CHEBI:49976', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'H3BO3': 'CHEBI:33118', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939'}
mediadive.ingredient:J847	C5BEL MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=847	7.5	7.5			{'KH2PO4': 'CHEBI:63036', 'K2HPO4': 'CHEBI:131527', 'NH4Cl': 'CHEBI:31206', 'NaCl': 'CHEBI:26710', 'KCl': 'CHEBI:32588', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'Trace minerals': 'mediadive.solution:3804', 'Yeast extract': 'CAS-RN:8013-01-2', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'Glucose': 'CHEBI:17234', 'NaHCO3': 'CHEBI:32139', 'Na2S x 9 H2O': 'CHEBI:76209', 'Nitrilotriacetic acid': 'CHEBI:44557', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'MnSO4 x n H2O': 'mediadive.ingredient:1000', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'CoSO4 x 7 H2O': 'CHEBI:53470', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'AlK(SO4)2': 'CHEBI:86463', 'H3BO3': 'CHEBI:33118', 'Na2MoO4 x 2 H2O': 'CHEBI:75213'}
mediadive.ingredient:J848	MODIFIED 1/10 PYGV MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=848	7	7			{'Solution I': 'mediadive.solution:4815', 'Solution II': 'mediadive.solution:4816', 'Trypticase peptone': 'CAS-RN:91079-40-2', 'Yeast extract': 'CAS-RN:8013-01-2', 'Glucose': 'CHEBI:17234', '100 x Vitamin mixture': 'mediadive.solution:4817', 'Distilled water': 'CHEBI:15377', 'K2HPO4': 'CHEBI:131527', 'KH2PO4': 'CHEBI:63036', 'NH4Cl': 'CHEBI:31206', 'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Biotin': 'CHEBI:15956', 'Vitamine B12': 'PubChem:54605677', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Folic acid': 'CHEBI:27470', 'Thiamine HCl': 'CHEBI:49105', 'Riboflavin': 'CHEBI:17015', 'Pyridoxine hydrochloride': 'CHEBI:30961'}
mediadive.ingredient:J849	TISTLIA MEDIUM	0	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=849	7.1	7.1			{'NH4Cl': 'CHEBI:31206', 'K2HPO4': 'CHEBI:131527', 'KH2PO4': 'CHEBI:63036', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'KCl': 'CHEBI:32588', 'NaCl': 'CHEBI:26710', 'Zeikus trace element solution': 'mediadive.ingredient:1914', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:J850	THERMOSYNTROPHA L-60 MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=850	7	7			{'KH2PO4': 'CHEBI:63036', 'Na2HPO4': 'CHEBI:34683', 'Yeast extract': 'CAS-RN:8013-01-2', 'Tryptone': 'CAS-RN:91079-40-2', 'Bacto peptone': 'CAS-RN:51142-18-8', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'NH4Cl': 'CHEBI:31206', 'NaCl': 'CHEBI:26710', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'FeCl2 solution': 'mediadive.solution:3846', 'Trace element solution': 'mediadive.solution:3847', 'Crotonic acid': 'CHEBI:41131', 'Trace vitamins': 'mediadive.solution:3861', 'NaHCO3': 'CHEBI:32139', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine HCl': 'CHEBI:49105', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'Calcium pantothenate': 'CHEBI:31345', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Lipoic acid': 'CHEBI:16494'}
mediadive.ingredient:J851	m TGE-GP MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=851					{}
mediadive.ingredient:J852	SPIROCHAETA MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=852	7.5	7.5			{'KH2PO4': 'CHEBI:63036', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'NH4Cl': 'CHEBI:31206', 'NaCl': 'CHEBI:26710', 'Yeast extract': 'CAS-RN:8013-01-2', 'Sucrose': 'CHEBI:17992', 'Maltose': 'CHEBI:17306', 'Vitamin solution': 'mediadive.solution:4827', 'Trace mineral solution': 'mediadive.solution:4825', 'Se/W solution': 'mediadive.solution:4826', 'NaHCO3': 'CHEBI:32139', 'Resazurin': 'CHEBI:8806', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Na2S x 9 H2O': 'CHEBI:76209', 'Distilled water': 'CHEBI:15377', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'ZnCl2': 'CHEBI:49976', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'H3BO3': 'CHEBI:33118', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'AlCl3': 'CHEBI:30114', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine HCl': 'CHEBI:49105', 'Riboflavin': 'CHEBI:17015', 'Nicotinamide': 'CHEBI:17154', 'DL-Calcium pantothenate': 'CHEBI:31345', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Lipoic acid': 'CHEBI:16494'}
mediadive.ingredient:J853	MRS FRUCTOSE MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=853					{'Lactobacilli MRS broth': 'mediadive.ingredient:1711', 'Fructose': 'CHEBI:28757', 'Distilled water': 'CHEBI:15377'}
mediadive.ingredient:J854	COLON EXTRACT MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=854	7	7			{'Solution A': 'mediadive.solution:4830', 'Solution B': 'mediadive.solution:4831', 'Solution C': 'mediadive.solution:4832', 'Solution D': 'mediadive.solution:4833', 'Yeast extract': 'CAS-RN:8013-01-2', 'Trypticase peptone': 'CAS-RN:91079-40-2', 'NaHCO3': 'CHEBI:32139', 'Resazurin': 'CHEBI:8806', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Vitamin K1': 'CHEBI:18067', 'Hemin solution': 'mediadive.solution:4218', 'Distilled water': 'CHEBI:15377', 'NaCl': 'CHEBI:26710', 'KH2PO4': 'CHEBI:63036', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'MnSO4 x n H2O': 'mediadive.ingredient:1000', 'CoCl2 x 6 H2O': 'CHEBI:35696', '(NH4)2SO4': 'CHEBI:62946', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'K2HPO4': 'CHEBI:131527', 'Glucose': 'CHEBI:17234', 'Maltose': 'CHEBI:17306', 'Cellobiose': 'CHEBI:17057', 'Xylose': 'CHEBI:18222'}
mediadive.ingredient:J855	MO-SEDI MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=855					{}
mediadive.ingredient:J856	THERMOVENBULUM MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=856	7.4	7.4			{}
mediadive.ingredient:J857	LACTATE+BICARBONATE BUFFERED MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=857					{}
mediadive.ingredient:J858	ANAEROBIC TYECas MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=858					{}
mediadive.ingredient:J859	PYROLOBUS MEDIUM	0	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=859	5.7	5.7			"{'Synthetic seawater (2 x)': 'mediadive.solution:3926', ""Wolfe's mineral elixir"": 'mediadive.solution:4221', 'MES': 'CHEBI:39010', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'KNO3': 'CHEBI:58242', 'KH2PO4': 'CHEBI:63036', 'Na2S x 9 H2O': 'CHEBI:76209', 'NaCl': 'CHEBI:26710', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'KCl': 'CHEBI:32588', 'NaBr': 'CHEBI:63004', 'H3BO3': 'CHEBI:33118', 'SrCl2 x 6 H2O': 'CHEBI:36385', 'KI': 'CHEBI:74559', 'Trisodium citrate': 'CHEBI:53258', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'MnSO4 x n H2O': 'mediadive.ingredient:1000', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'AlK(SO4)2 x 12 H2O': 'CHEBI:86465', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', '(NH4)2Ni(SO4)2 x 6 H2O': 'CHEBI:86149', 'Na2WO4 x 2 H2O': 'CHEBI:63939', 'Na2SeO4': 'CHEBI:59160'}"
mediadive.ingredient:J860	FERROVUM  MEDIUM	0	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=860	1.7	1.7			{'Modified UBS solution': 'mediadive.solution:4844', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'Distilled water': 'CHEBI:15377', 'FeSO4': 'CHEBI:75832', 'Trace element solution (filter-sterilized)': 'mediadive.solution:4686', 'Na2SO4': 'CHEBI:32149', '(NH4)2SO4': 'CHEBI:62946', 'KCl': 'CHEBI:32588', 'K2HPO4': 'CHEBI:131527', 'Ca(NO3)2 x 4 H2O': 'CHEBI:86159', 'FeCl3 x 6 H2O': 'CHEBI:86254', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'H3BO3': 'CHEBI:33118', 'MnSO4 x n H2O': 'mediadive.ingredient:1000', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'ZnSO4 x 7 H2O': 'CHEBI:32312'}
mediadive.ingredient:J861	ACIDIFERROBACTER MEDIUM	0	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=861					{'Modified UBS solution': 'mediadive.solution:4844', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'Sulfur': 'CHEBI:26833', 'Distilled water': 'CHEBI:15377', 'FeSO4': 'CHEBI:75832', 'Potassium tetrathionate': 'CHEBI:86466', 'Trace element solution (filter-sterilized)': 'mediadive.solution:4686', 'Na2SO4': 'CHEBI:32149', '(NH4)2SO4': 'CHEBI:62946', 'KCl': 'CHEBI:32588', 'K2HPO4': 'CHEBI:131527', 'Ca(NO3)2 x 4 H2O': 'CHEBI:86159', 'FeCl3 x 6 H2O': 'CHEBI:86254', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'H3BO3': 'CHEBI:33118', 'MnSO4 x n H2O': 'mediadive.ingredient:1000', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'ZnSO4 x 7 H2O': 'CHEBI:32312'}
mediadive.ingredient:J862	STEROIDOBACTER MEDIUM	0	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=862	7.2	7.2			{'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'KH2PO4': 'CHEBI:63036', 'KCl': 'CHEBI:32588', 'NH4Cl': 'CHEBI:31206', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Na2SO4': 'CHEBI:32149', 'NaNO3': 'CHEBI:59148', 'Distilled water': 'CHEBI:15377', 'NaOH': 'CHEBI:32145', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939', 'Vitamin B12': 'CHEBI:17439', 'Pantothenic acid': 'CHEBI:7916', 'Riboflavin': 'CHEBI:17015', 'Pyridoxamine hydrochloride': 'CHEBI:131531', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Nicotinic acid': 'CHEBI:15940', 'Nicotinamide': 'CHEBI:17154', 'alpha-lipoic acid': 'CHEBI:16494', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Thiamine-HCl x 2 H2O': 'CHEBI:132751'}
mediadive.ingredient:J863	INORGANIC SALTS-STARCH AGAR (ISP-4) WITH 15% NaCl	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=863					{'Inorganic salts-starch agar': 'CHEBI:2509', 'NaCl': 'CHEBI:26710'}
